348751,BD-0023,closed,Hathazari Airfield,22.50999,91.79041,39,AS,BD,BD-2,Hathazari,no,,,,,,
349318,BD-0024,closed,Chakaria Airport,21.77327,92.06874,36,AS,BD,BD-2,Chakaria,no,,,,,,
349397,BD-0039,closed,Bajitpur Regional Airport,24.21232,90.9065,33,AS,BD,BD-3,Bajitpur,no,,,,,,
43750,BE-0001,closed,Froidchapelle Glider Field,50.176388,4.352222,902,EU,BE,BE-WHT,Froidchapelle,no,,,,,,
43753,BE-0002,closed,Chimay-Virelles Ulmodrome,50.11777878,4.330555916,919,EU,BE,BE-WHT,Chimay,no,,,,,,
43762,BE-0003,closed,Sovet Airfield,50.286667,5.040278,919,EU,BE,BE-WNA,Ciney,no,,,,,,
306974,BE-0005,closed,RAF Castle Camps,52.051389,0.378611,420,EU,GB,GB-ENG,Cambridgeshire,no,,,,,,
312154,BE-0007,closed,Imelda Hospital Helipad,51.01767,4.55819,30,EU,BE,BE-VAN,Bonheiden,no,,,,,,
323798,BE-0009,closed,Jan Palfijn Hospital Heliport,51.048358,3.700268,,EU,BE,BE-VOV,Gent,no,,,,,,
30977,BE-0013,closed,Orchimont UL,49.90643,4.93413,1312,EU,BE,BE-WNA,Vresse-sur-Semois,no,,,,,,
312756,BEA,closed,Bereina Airport,-8.64,146.5083,58,OC,PG,PG-CPM,Bereina Mission,no,,,,,,
43886,BG-0001,closed,Livada Airport,42.456284,27.197334,58,EU,BG,BG-02,Livada,no,,,,,,
43888,BG-0002,closed,Troyanovo Airport,42.56879,27.148243,546,EU,BG,BG-02,Troyanovo,no,,,,,,
43894,BG-0006,closed,Vardim Airfield,43.617466,25.523912,60,EU,BG,BG-04,Svishtov,no,,,,,,
43895,BG-0007,closed,Glozhene Airfield,43.679222,23.796246,177,EU,BG,BG-06,Glozhene,no,,,,,,
43896,BG-0008,closed,Kozloduy Airfield,43.763134,23.722031,152,EU,BG,BG-06,Kozloduy,no,,,,,,
43901,BG-0010,closed,Krushovene Airfield,43.623531,24.378567,130,EU,BG,BG-15,Krushovene,no,,,,,,
43902,BG-0011,closed,Milkovitsa Airfield,43.634274,24.757254,400,EU,BG,BG-15,Milkovitsa,no,,,,,,
43906,BG-0014,closed,Ryakhovo Airport,43.982754,26.242744,65,EU,BG,BG-18,Ryakhovo,no,,,,,,
43907,BG-0015,closed,Trastenik Airfield,43.665955,25.866686,450,EU,BG,BG-18,Trastenik,no,,,,,,
43914,BG-0017,closed,Topolovgrad Airfield,42.11302,26.382551,784,EU,BG,BG-26,Topolovgrad,no,,,,,,
43915,BG-0018,closed,Irechekovo Airfield,42.470249,26.733295,804,EU,BG,BG-28,Irechekovo,no,,,,,,
43916,BG-0019,closed,Voynika Airfield,42.377701,26.843519,830,EU,BG,BG-28,Voynika,no,,,,,,
43917,BG-0020,closed,Yambol Airfield,42.507132,26.490739,453,EU,BG,BG-28,Yambol,no,,,,,,
313407,BG-0021,closed,Gledka Airfield,41.5999,25.3857,962,EU,BG,BG-09,Kardzali,no,,,,,,
315501,BG-0022,closed,Staro Jelezare,42.447797,24.663927,,EU,BG,BG-16,,no,,,,,,
315677,BG-0026,closed,Polikraishte,43.199333,25.640889,,EU,BG,BG-04,,no,,,,,,
318180,BG-0034,closed,Brogovo Airstrip,44.132,22.659357,195,EU,BG,BG-05,Brogovo,no,,,,,,
318181,BG-0035,closed,Kapitanovtsi Airstrip,44.055815,22.878457,155,EU,BG,BG-05,Kapitanovtsi,no,,,,,,
323908,BG-0049,closed,SSA Kalipetrovo,44.0580505,27.2564944,,EU,BG,BG-19,Kalipetrovo,no,,,,,,
324004,BG-0052,closed,Pirin Airfield,41.564478,23.766999,1638,EU,BG,BG-01,Gotse Delchev,no,,,,,,
324356,BG-0054,closed,Saedinenie Airstrip,42.296957,24.555684,,EU,BG,BG-16,Saedinenie,no,,,,,,
342215,BG-0076,closed,Ezerets Airstrip,43.59181,28.50535,118,EU,BG,BG-08,Ezerets,no,,,,,,
348160,BG-0085,closed,Kubrat Airstrip,43.78688,26.51561,,EU,BG,BG-17,,no,,,,,,
351075,BG-0087,closed,Pchelnik Airstrip,43.01465,27.65036,102,EU,BG,BG-03,Pchelnik,no,,,,,,
312829,BGDU,closed,Dundas Airport,76.523062,-68.811836,200,NA,GL,GL-AV,Pituffik,no,,,,,,
35297,BGFH,closed,Paamiut Heliport,61.992199,-49.662498,63,NA,GL,GL-SE,Paamiut,no,,,,,,
312228,BGP,closed,Bongo Airport,-2.1713,10.2088,120,AF,GA,GA-8,Bongo,no,,,,,,
30715,BIEH,closed,Einholtsmelar Airport,64.24533,-20.299587,361,EU,IS,IS-8,Einholtsmelar,no,,,,,,
30718,BIGE,closed,Geysir Airport,64.306592,-20.277114,350,EU,IS,IS-8,Geysir,no,,,,,,
30727,BIHX,closed,Hrauneyjarfoss Airport,64.204759,-19.264756,1200,EU,IS,IS-8,Hrauneyjarfoss,no,,,,,,
312757,BIJ,closed,Biliau Airport,-5.578,146.339,50,OC,PG,PG-MPM,Biliau,no,,,,,,
308409,BITF,closed,Tálknafjörður Airport,65.676037,-24.006114,115,EU,IS,IS-4,Tálknafjörður,no,,,,,,
42246,BITH,closed,Sauðanes Airport,66.251859,-15.273914,15,EU,IS,IS-6,Þórshöfn,no,,,,,,
301807,BIZ,closed,Bimin Airport,-5.286111111,142.0330556,5775,OC,PG,PG-SAN,,no,,,,,,
302248,bl,closed,RNAS Pembroke/RNAS Milton/RAF Carew Cheriton,51.69011709,-4.812355041,,NA,GB,GB-ENG,Pembrokeshire,no,,,,,,
302039,BLW,closed,Bellows AFS (Bellows Field),21.370833,-157.713887,5,OC,US,US-HI,Waimanalo,no,,,,,,
44079,BM-0001,closed,RNAS Boaz Island,32.320801,-64.841103,,NA,BM,BM-U-A,Sandys,no,,,,,,
44080,BM-0002,closed,Naval Air Station Bermuda Annex,32.269871,-64.851616,,NA,BM,BM-U-A,Sandys,no,,,,,,
348371,BM-0003,closed,Darrell's Island Seaplane Base,32.27513,-64.81915,,NA,BM,BM-U-A,Warwick,no,,,,,,
302045,BNQ,closed,Baganga Airport,7.611944,126.568889,42,AS,PH,PH-DAO,Baganga,no,,,,,,
312758,BNV,closed,Boana Airport,-6.433,146.825,2950,OC,PG,PG-MPL,Boana,no,,,,,,
313293,BNZ,closed,Banz Airport,-5.807,144.623,5150,OC,PG,PG-JI,Banz,no,,,,,,
312759,BOQ,closed,Boku Airport,-6.5427,155.3419,225,OC,PG,PG-NSB,Boku,no,,,,,,
335973,BQ-0001,closed,Old Flamingo Airport,12.18637,-68.26484,,NA,BQ,BQ-U-A,"Kralendijk, Bonaire",no,,,,,,
42431,BR-0002,closed,Alegrete,-29.80027771,-55.76305389,,SA,BR,BR-RS,,no,,,,,,
42432,BR-0003,closed,Fazenda Cana Brava,-17.41839981,-39.58179855,,SA,BR,BR-BA,,no,,,,,,
42433,BR-0004,closed,Fazenda Sao Judas Tadeu,-12.61779976,-60.9007988,,SA,BR,BR-RO,,no,,,,,,
42434,BR-0005,closed,Iguatemi,-23.63290024,-54.62969971,,SA,BR,BR-MS,,no,,,,,,
42435,BR-0006,closed,Ilha Solteira,-20.4217,-51.331402,974,SA,BR,BR-SP,,no,,,,,,
42436,BR-0007,closed,Irati,-25.50388908,-50.6538887,,SA,BR,BR-PR,,no,,,,,,
42437,BR-0008,closed,Planura,-20.12439919,-48.6996994,,SA,BR,BR-MG,,no,,,,,,
42438,BR-0009,closed,Ponta do Costa Airport,-22.871901,-42.082802,3,SA,BR,BR-RJ,Cabo Frio,no,,,,,,
42439,BR-0010,closed,Senhor Do Bonfim,-10.47029972,-40.18280029,,SA,BR,BR-BA,,no,,,,,,
42508,BR-0011,closed,Edmar Ferreira,-18.25749969,-48.90800095,1476,SA,BR,BR-GO,Buriti Alegre,no,,,,,,
42509,BR-0012,closed,Maisa Airport,-5.02254,-37.5159,262,SA,BR,BR-RN,Mossoró,no,,,,,,
44628,BR-0013,closed,Fazenda Campo Oliva - Nhecolândia,-18.500999,-55.450298,425,SA,BR,BR-MS,Corumbá,no,,,,,,
299116,BR-0014,closed,Nova Jacuí Airport,-29.11805556,-53.21583333,1070,SA,BR,BR-RS,Salto do Jacuí,no,,,,,,
299171,BR-0015,closed,Tucumã Airport,-6.7488,-51.1478,1060,SA,BR,BR-PA,Tucumã,no,,,,,,
309748,BR-0020,closed,Panco 10 Heliport,-22.66670036,-43.29610062,58,SA,BR,BR-RJ,Duque De Caxias,no,,,,,,
314979,BR-0029,closed,Campo Limpo Airport,-0.963,-47.3542,110,SA,BR,BR-PA,Santo Antônio,no,,,,,,
316487,BR-0030,closed,Cametá Airport,-2.2426,-49.5074,40,SA,BR,BR-PA,Cametá,no,,,,,,
316568,BR-0036,closed,Cedrolândia Airport,-2.53889,-51.946701,115,SA,BR,BR-PA,Senador José Porfírio,no,,,,,,
316575,BR-0041,closed,Old Rondonópolis Airport,-16.44619942,-54.66419983,1047,SA,BR,BR-MT,Rondonópolis,no,,,,,,
316620,BR-0048,closed,Caçu Airport,-18.5748,-51.1607,1889,SA,BR,BR-GO,Caçu,no,,,,,,
318465,BR-0109,closed,Santa Quitéria Airport,-4.332152,-40.142722,657,SA,BR,BR-CE,Santa Quitéria,no,,,,,,
318551,BR-0114,closed,Cunatama Airport,-6.529527,-64.383895,184,SA,BR,BR-AM,Cunatama,no,,,,,,
35748,BR-0123,closed,Fazenda Barra do Traitu Airport,-21.246944,-50.490276,1345,SA,BR,BR-SP,Araçatuba,no,,,,,,
323723,BR-0242,closed,Ipu Airstrip,-4.299787,-40.677053,760,SA,BR,BR-CE,Ipu,no,,,,,,
325621,BR-0295,closed,Abunã Airstrip,-9.71045,-65.35793,333,SA,BR,BR-RO,Abunã,no,,,,,,
326626,BR-0298,closed,Fazenda do Leão,-15.888598,-48.807736,3361,SA,BR,BR-GO,Corumbá de Goiás,no,,,,,,
326634,BR-0300,closed,Uvá Airstrip,-15.900328,-50.443026,1378,SA,BR,BR-GO,Uvá,no,,,,,,
326636,BR-0302,closed,Jucara Airport,-15.860782,-50.883648,1287,SA,BR,BR-GO,Jussara,no,,,,,,
326637,BR-0303,closed,Fazenda Santa Helena I Airstrip,-15.75612,-50.934768,1087,SA,BR,BR-GO,Jussara,no,,,,,,
326638,BR-0304,closed,Bandeirantes Airport,-13.690586,-50.790833,810,SA,BR,BR-GO,São José dos Bandeirantes,no,,,,,,
326639,BR-0305,closed,Rio Araguaia Southwest Airport,-12.224243,-50.636373,671,SA,BR,BR-TO,,no,,,,,,
329782,BR-0385,closed,Gravatá Heliport,-8.187697,-35.497589,141,SA,BR,BR-PE,Gravatá,no,,,,,,
332587,BR-0518,closed,Natural Drinks Jarinu Heliport,-23.038055,-46.695833,2582,SA,BR,BR-SP,Jarinu,no,,,,,,
333763,BR-0595,closed,Fazenda Romário Airport,-21.278236,-50.006037,1283,SA,BR,BR-SP,Barbosa,no,,,,,,
333936,BR-0618,closed,Fazenda Guanabara Airport,-18.230711,-55.751122,499,SA,BR,BR-MS,Corumbá,no,,,,,,
335427,BR-0887,closed,Lagoa Heliport,-3.811389,-38.438889,7,SA,BR,BR-CE,Eusébio,no,,,,,,
335467,BR-0896,closed,Ribeirão Cascalheira (Oliveira Silva) Airport,-12.911482,-51.826887,1253,SA,BR,BR-MT,Ribeirão Cascalheira,no,,,,,,
335473,BR-0900,closed,Presidente Médici International Airport,-9.992007,-67.8011,451,SA,BR,BR-AC,Rio Branco,no,,,,,,
335621,BR-0963,closed,Fazenda Maravilha Airport,-7.648926,-49.280282,561,SA,BR,BR-TO,Arapoema,no,,,,,,
336301,BR-1112,closed,Fazenda Cristal Airport,-17.861415,-55.707668,476,SA,BR,BR-MS,Corumbá,no,,,,,,
38100,BR-1150,closed,Pauini Airport,-7.712787,-66.996517,397,SA,BR,BR-AM,Pauini,no,,,,,,
336955,BR-1163,closed,Rio Trombetas Airstrip,0.332638,-56.808127,715,SA,BR,BR-PA,,no,,,,,,
35669,BR-1188,closed,Pirelli Eden Heliport,-23.412779,-47.425556,1832,SA,BR,BR-SP,Sorocaba,no,,,,,,
337393,BR-1229,closed,Haras Bandeirantes Airstrip,-21.468605,-47.630678,2231,SA,BR,BR-SP,São Simão,no,,,,,,
337395,BR-1230,closed,Fazenda Vargas Airstrip,-15.536387,-59.632771,768,SA,BR,BR-MT,Pontes e Lacerda,no,,,,,,
37988,BR-1356,closed,Nova Mutum Airport,-13.82,-56.1,1519,SA,BR,BR-MT,Nova Mutum,no,,,,,,
342254,BR-1441,closed,Limoeiro do Norte Airport,-5.152301,-38.139404,100,SA,BR,BR-CE,Limoeiro do Norte,no,,,,,,
342256,BR-1443,closed,Macáuzinho Airport,-5.170407,-36.586049,141,SA,BR,BR-RN,Macau,no,,,,,,
342276,BR-1445,closed,Poço Branco Airport,-5.615765,-35.668551,240,SA,BR,BR-RN,Poço Branco,no,,,,,,
342278,BR-1447,closed,Mombaça North Airport,-5.716924,-39.592269,922,SA,BR,BR-CE,Mombaça,no,,,,,,
342279,BR-1448,closed,Acopiara Airport,-6.078748,-39.473186,1181,SA,BR,BR-CE,Acopiara,no,,,,,,
342287,BR-1451,closed,Tangará Airport,-6.241092,-35.804202,623,SA,BR,BR-RN,Tangará,no,,,,,,
342288,BR-1452,closed,José Sérgio Maia Airport,-6.325195,-37.741503,984,SA,BR,BR-PB,Catolé da Rocha,no,,,,,,
342289,BR-1453,closed,Icó Airport,-6.406915,-38.899464,525,SA,BR,BR-CE,Icó,no,,,,,,
342291,BR-1455,closed,Orós Airport,-6.252312,-38.914457,787,SA,BR,BR-CE,Orós,no,,,,,,
342374,BR-1461,closed,Amambaí Airport,-23.143458,-54.585485,1542,SA,BR,BR-MS,Amambaí,no,,,,,,
343323,BR-1539,closed,Fazenda Santa Maria Airstrip,-22.83992,-55.263661,1460,SA,BR,BR-MS,Aral Moreira,no,,,,,,
347568,BR-1633,closed,Iporá Airport,-16.405,-51.088889,2055,SA,BR,BR-GO,Iporá,no,,,,,,
347934,BR-1638,closed,Prainha Airport,-7.235349,-60.64466,197,SA,BR,BR-AM,Apuí,no,,,,,,
348596,BR-1647,closed,Costa dos Corais - Maragogi Airport (under construction),-8.99796,-35.24374,,SA,BR,BR-AL,Maragogi,no,,,,,,
348606,BR-1657,closed,Godofredo Viana Airport,-1.42228,-45.76775,66,SA,BR,BR-MA,Godofredo Viana,no,,,,,,
349685,BR-1668,closed,Açude Araras Airport,-4.182593,-40.502608,738,SA,BR,BR-CE,Varjota,no,,,,,,
349688,BR-1669,closed,Curva Preta Airport,-4.01847,-42.514944,328,SA,BR,BR-PI,Curva Preta,no,,,,,,
36580,BR-1681,closed,Frisama Eldorado Airport,-6.091942,-49.358976,384,SA,BR,BR-PA,Eldorado do Carajás,no,,,,,,
30286,BR-1682,closed,Prata Airport,-19.333099,-48.944698,2172,SA,BR,BR-MG,Prata,no,,,,,,
35776,BR-1686,closed,Aldeia Kremoro Airport,-7.207261,-52.906981,3281,SA,BR,BR-PA,Peixoto De Azevedo,no,,,,,,
354094,BR-1687,closed,Dolores Heliport,-26.259465,-49.510403,2743,SA,BR,BR-SC,Rio Negrinho,no,,,,,,
354854,BR-1707,closed,Salvador Aeroclub,-12.982562,-38.430905,26,SA,BR,BR-BA,Salvador,no,,,,,,
430043,BR-1726,closed,ThomasiCamargo Heliport,-21.715839,-47.480882,2421,SA,BR,BR-SP,Santa Rita do Passa Quatro,no,,,,,,
504983,BR-1742,closed,Black Panther Helipad,-26.918019,-49.086358,108,SA,BR,BR-SC,Blumenau,no,,,,,,
506019,BR-1791,closed,Fazenda Pratinha Airport.,-7.838205,-44.341111,1634,SA,BR,BR-PI,Uruçuí,no,,,,,,
506221,BR-1809,closed,Lorenzon Airstrip,-29.27963,-51.546382,2231,SA,BR,BR-RS,Garibaldi,no,,,,,,
510253,BR-1842,closed,Fábrica Pirelli Heliport,-23.663056,-46.505833,,SA,BR,BR-SP,Santo André,no,,,,,,
32402,BR-SWM,closed,Suia-Missu Airport,-11.67169952,-51.43470001,,SA,BR,BR-MT,Alto Boa Vista,no,,,,,,
312520,BRG,closed,Whitesburg Municipal Airport,37.2219,-82.8742,1985,NA,US,US-KY,Whitesburg,no,,,,,,
46168,BS-0001,closed,Fowl Cay Airstrip,24.27074329,-76.5409863,,NA,BS,BS-EX,Fowl Cay,no,,,,,,
309771,BS-0006,closed,Castaway Cay (Gorda Cay) Airstrip,26.091254,-77.540721,5,NA,BS,BS-SO,Castaway Cay,no,,,,,,
336133,BS-0009,closed,Andros Central / Twin Lakes Airport,24.725569,-77.987201,,NA,BS,BS-CS,Twin Lakes,no,,,,,,
345269,BS-0013,closed,Soldier Cay Airstrip,24.33196,-76.5553,30,NA,BS,BS-EX,Soldier Cay,no,,,,,,
348917,BS-0015,closed,Wilson City Airport,26.37474,-77.00429,49,NA,BS,BS-CO,Wilson City,no,,,,,,
302403,BSI,closed,Jim Shearer South Airport,40.444722,-79.288637,1020,NA,US,US-PA,Blairsville,no,,,,,,
311040,BVP,closed,Bolovip Airstrip,-5.3633,141.655,4990,OC,PG,PG-WPD,Bolovip,no,,,,,,
317511,BW-0010,closed,Riverside Southeast Airport,-25.337175,23.514179,3420,AF,BW,BW-KG,,no,,,,,,
326990,BW-0020,closed,Alpha Airfield,-25.198058,25.721603,3798,AF,BW,BW-LO,Lobatse,no,,,,,,
318349,BW-0031,closed,Xakanaxa Old Airport,-19.196998,23.43628,,AF,BW,BW-NW,Xakanaxa,no,,,,,,
318998,BW-0050,closed,Mapoka Airport,-20.532004,27.609445,,AF,BW,BW-NE,Mapoka,no,,,,,,
351700,BW-0059,closed,Satawani Airstrip,-19.517889,23.63512,3098,AF,BW,BW-NW,Santawani Lodge,no,,,,,,
351715,BW-0060,closed,Ngarangi Airport,-18.38705,22.01159,3315,AF,BW,BW-NW,Ngarangi,no,,,,,,
31072,BW-0061,closed,Gaborone Notwane Airport,-24.683001,25.933001,3218,AF,BW,BW-GA,Gaborone Notwane,no,,,,,,
34951,BY-0002,closed,Bobr Air Base,54.375,29.376699,646,EU,BY,BY-MI,Lomskoe,no,,,,,,
43023,BY-0005,closed,Polotsk Airfield,55.411667,28.748333,469,EU,BY,BY-VI,Polotsk,no,,,,,,
44382,BY-0007,closed,Bykhau Air Base,53.52000046,30.20000076,,EU,BY,BY-MA,Bykhau,no,,,,,,
44997,BY-0008,closed,Bel Airfield,53.779817,31.66495,,EU,BY,BY-MA,Krichaw,no,,,,,,
319598,BY-0017,closed,Kokhanovichi Airfield,55.85734,28.09827,420,EU,BY,BY-VI,Kokhanovichi,no,,,,,,
319599,BY-0018,closed,Bozhki Airstrip,55.816719,28.025859,410,EU,BY,BY-VI,Bozhki,no,,,,,,
319603,BY-0019,closed,Zheludok Heliport,53.598206,24.9719,417,EU,BY,BY-HR,Zheludok,no,,,,,,
321035,BY-0026,closed,Komsomolskaya Airstrip,53.213143,27.36075,534,EU,BY,BY-MI,,no,,,,,,
323945,BY-0030,closed,Selhozaviatsii,52.75557,24.462681,,EU,BY,BY-HR,,no,,,,,,
347166,BY-0036,closed,Krichev Air Base,53.73478,31.91705,,EU,BY,BY-MA,,no,,,,,,
352952,BY-0039,closed,Pogonnoye Airport,51.6114,29.9808,,EU,BY,BY-HO,Pogonnoye,no,,,,,,
35057,BY-1095,closed,Postavy Air Base,55.116699,26.7617,472,EU,BY,BY-VI,Postavy,no,,,,,,
35030,BY-1210,closed,Maladzyechna Air Base,54.24829865,26.87170029,682,EU,BY,BY-MI,Maladzyechna,no,,,,,,
35112,BY-3111,closed,Zhurzhevo Air Base,55.255001,30.2467,636,EU,BY,BY-VI,Vitebsk,no,,,,,,
35083,BY-7836,closed,Smarhon Air Base,54.52330017,26.30669975,558,EU,BY,BY-HR,Smorgon,no,,,,,,
328154,BZ-0004,closed,Consejo Shores Airport,18.456596,-88.305407,10,NA,BZ,BZ-CZL,Consejo,no,,,,,,
328155,BZ-0005,closed,Gold Button Airport,17.915341,-88.743301,70,NA,BZ,BZ-OW,San Felipe,no,,,,,,
328156,BZ-0006,closed,Augustine Airstrip,16.970298,-88.987916,1500,NA,BZ,BZ-CY,Augustine,no,,,,,,
338063,BZ-0008,closed,Riversdale International Airport,16.685052,-88.348708,68,NA,BZ,BZ-SC,Placencia,no,,,,,,
315551,BZS,closed,Buzzards Point Seaplane Base,38.863,-77.011,0,NA,US,US-DC,Washington,no,,,,,,
28476,CA-0001,closed,Lac-des-Loups Airport,46.98220062,-76.48249817,,NA,CA,CA-QC,Lac-des-Loups,no,,,,,,
35388,CA-0003,closed,RCAF Station Buttress,50.23609924,-105.5479965,,NA,CA,CA-SK,Moose Jaw,no,,,,,,
35389,CA-0004,closed,RCAF Station Aylmer,42.80590057,-80.94419861,,NA,CA,CA-ON,Aylmer,no,,,,,,
35390,CA-0005,closed,RCAF Station Lincoln Park,51.00939941,-114.1330032,,NA,CA,CA-AB,Calgary,no,,,,,,
35391,CA-0006,closed,RCAF Station Carberry,49.87210083,-99.39730072,,NA,CA,CA-MB,Carberry,no,,,,,,
35392,CA-0007,closed,RCAF Station Fingal (No. 4 Bombing and Gunnery School),42.68009949,-81.32730103,,NA,CA,CA-ON,Fingal,no,,,,,,
35393,CA-0008,closed,RCAF Station Mossbank,49.92169952,-105.8730011,,NA,CA,CA-SK,Mossbank,no,,,,,,
35394,CA-0009,closed,Hamlin Airport,52.88000107,-108.2890015,,NA,CA,CA-SK,North Battleford,no,,,,,,
35142,CA-0010,closed,Maple Airport,43.84335652,-79.52607036,,NA,CA,CA-ON,Vaughan,no,,,,,,
35148,CA-0011,closed,King City Airport,43.90579987,-79.55960083,,NA,CA,CA-ON,King City,no,,,,,,
35395,CA-0012,closed,RCAF Detachment Granum,49.808998,-113.445,3255,NA,CA,CA-AB,Granum,no,,,,,,
35396,CA-0013,closed,RCAF Pennfield Ridge,45.12659836,-66.69300079,,NA,CA,CA-NB,Pennfield,no,,,,,,
35397,CA-0014,closed,RCAF Station Dafoe,51.93209839,-104.5670013,,NA,CA,CA-SK,Dafoe,no,,,,,,
39086,CA-0016,closed,Dog Creek Airport,51.626598,-122.255997,,NA,CA,CA-BC,Dog Creek,no,,,,,,
39663,CA-0017,closed,Agnes Lake Airport,55.80867101,-112.5084114,,NA,CA,CA-AB,Agnes Lake,no,,,,,,
39664,CA-0018,closed,Aishihik Airport,61.65052643,-137.4882317,,NA,CA,CA-YT,Aishihik,no,,,,,,
39665,CA-0019,closed,Albert Bay Airport,69.6333313,-103.6166687,,NA,CA,CA-NU,,no,,,,,,
39666,CA-0020,closed,Algar Tower Airport,56.11666489,-111.7666702,,NA,CA,CA-AB,,no,,,,,,
39667,CA-0021,closed,Amber Tower Airport,59.17971032,-119.4685936,,NA,CA,CA-AB,,no,,,,,,
39668,CA-0022,closed,Anama Bay-Dauphin River Airport,51.96267323,-98.1368351,,NA,CA,CA-MB,,no,,,,,,
39669,CA-0023,closed,Anderson Point Airport,68.21666718,-87.91666412,,NA,CA,CA-NU,,no,,,,,,
39670,CA-0024,closed,Anderson Ranch Airport,53.45000076,-123.5666656,,NA,CA,CA-BC,,no,,,,,,
39671,CA-0025,closed,Anglemont Airport,50.9684,-119.166813,,NA,CA,CA-BC,Anglemont,no,,,,,,
39672,CA-0026,closed,Arthur North Airport,43.883333,-80.533333,1576,NA,CA,CA-ON,Arthur,no,,,,,,
39673,CA-0027,closed,Asbestos Airport,45.79425,-71.995339,528,NA,CA,CA-QC,Danville,no,,,,,,
39674,CA-0028,closed,"Sundance Guest Ranch ""C"" Airport",50.66669846,-121.2669983,,NA,CA,CA-BC,Ashcroft,no,,,,,,
39675,CA-0029,closed,Crystal Lake Airport,48.71670151,-91.26670074,,NA,CA,CA-ON,Atikokan,no,,,,,,
39676,CA-0030,closed,Atkinson Point DEW Line Station,69.933616,-131.431906,,NA,CA,CA-NT,Atkinson Point,no,,,,,,
39677,CA-0031,closed,Austin Airport,49.93333435,-98.91666412,,NA,CA,CA-MB,,no,,,,,,
39678,CA-0032,closed,Aylmer Airport,42.79999924,-80.94999695,,NA,CA,CA-ON,,no,,,,,,
39679,CA-0033,closed,Baskatong Lake Airport,46.777728,-75.881453,770,NA,CA,CA-QC,Dépôt Baskatong,no,,,,,,
39680,CA-0034,closed,Basnett Airport,57.36666489,-119.8166656,,NA,CA,CA-AB,,no,,,,,,
39681,CA-0035,closed,Batnuni Airport,53.38333511,-124.1333313,,NA,CA,CA-BC,,no,,,,,,
39682,CA-0036,closed,Bay d'Espoir Airport,47.958261,-55.854492,718,NA,CA,CA-NL,Saint-Veronica's,no,,,,,,
39683,CA-0037,closed,Bear River Airport,64.817401,-134.264431,,NA,CA,CA-YT,Nacho Nyak Dun First Nation,no,,,,,,
39684,CA-0038,closed,Beatton River Airport,57.379861,-121.411645,,NA,CA,CA-BC,,no,,,,,,
39685,CA-0039,closed,Beaulieu River Airport,62.45000076,-113.0333328,,NA,CA,CA-NT,,no,,,,,,
39686,CA-0040,closed,Beausejour Airport,50.13697495,-96.20821953,,NA,CA,CA-MB,Beausejour,no,,,,,,
39687,CA-0041,closed,Beaver River Airport,59.971508,-124.203272,,NA,CA,CA-BC,,no,,,,,,
39688,CA-0042,closed,Beaverdell Airport,49.457246,-119.088063,2638,NA,CA,CA-BC,Beaverdell,no,,,,,,
39690,CA-0044,closed,Belledune Airport,47.892754,-65.827589,33,NA,CA,CA-NB,Belledune,no,,,,,,
39691,CA-0045,closed,Bennett Field Airport,65.03093035,-124.6666718,,NA,CA,CA-NT,,no,,,,,,
39692,CA-0046,closed,Berland Airport,54.09368115,-117.4076271,4015,NA,CA,CA-AB,Berland,no,,,,,,
39693,CA-0047,closed,Bernard Harbour DEW Line Station,68.78287,-114.826611,,NA,CA,CA-NU,Bernard Harbour,no,,,,,,
39694,CA-0048,closed,Bethany Airport,50.34999847,-99.75,,NA,CA,CA-MB,,no,,,,,,
39695,CA-0049,closed,Big Creek Airport,51.72649651,-123.0271339,,NA,CA,CA-BC,Big Creek,no,,,,,,
39696,CA-0050,closed,Bird Airport,56.507241,-94.204213,,NA,CA,CA-MB,Bird,no,,,,,,
39697,CA-0051,closed,Bison Airport,57.074941,-116.52606,2380,NA,CA,CA-AB,Bison,no,,,,,,
39698,CA-0052,closed,Wallace Lake Airport,51.008354,-95.421925,,NA,CA,CA-MB,Bissett,no,,,,,,
39699,CA-0053,closed,Blissville Airport,45.605633,-66.543678,60,NA,CA,CA-NB,Hoyt,no,,,,,,
39700,CA-0054,closed,Blow River Airport,68.7751033,-137.4553585,,NA,CA,CA-YT,Blow River,no,,,,,,
39701,CA-0055,closed,Bonavista Airport,48.566931,-53.057238,,NA,CA,CA-NL,Little Catalina,no,,,,,,
39703,CA-0057,closed,Boston Bar Airport,49.983334,-121.5,1039,NA,CA,CA-BC,Fraser Canyon,no,,,,,,
39704,CA-0058,closed,Bray Island DEW Line Station,69.223889,-77.229999,,NA,CA,CA-NU,Bray Island,no,,,,,,
39705,CA-0059,closed,Brazeau Airport,52.967817,-115.86737,,NA,CA,CA-AB,Yellowhead,no,,,,,,
39706,CA-0060,closed,Bredenbury Airport,50.93333435,-102.0500031,,NA,CA,CA-SK,,no,,,,,,
39707,CA-0061,closed,Bristol Field Airport,47.31013998,-53.99024963,28,NA,CA,CA-NL,Argentia,no,,,,,,
39709,CA-0063,closed,Buchans Airport,48.84782954,-56.83888435,,NA,CA,CA-NL,Buchans,no,,,,,,
39710,CA-0064,closed,Buckingham Airport,45.625687,-75.39299,,NA,CA,CA-QC,L'Ange-Gardien,no,,,,,,
39711,CA-0065,closed,Budworm City Airport,47.529597,-66.629645,,NA,CA,CA-NB,Balmoral Parish,no,,,,,,
